8.927	 17.027
14.083	 19.835
16.744	 21.060
18.354	 26.881
26.878	 28.568
26.983	 29.604
29.118	 32.547
28.349	 33.396
31.158	 40.503
37.559	 45.793
41.671	 51.751
51.007	 54.585
52.775	 58.602
54.760	 62.965
61.330	 66.951
65.006	 68.261
68.442	 76.321
75.366	 81.071
77.370	 83.741
78.438	 86.041
81.227	 86.831
88.034	 94.672
91.057	 97.332
92.146	 98.809
91.378	 99.001
92.454	 99.477
92.053	 100.315
93.034	 100.516
92.393	 101.570
106.192	 111.815
108.921	 113.703
109.011	 117.098
115.648	 121.713
117.477	 123.430
120.297	 124.162
117.784	 125.285
129.526	 135.553
129.624	 135.909
129.475	 136.250
132.408	 137.680
136.775	 138.468
135.204	 139.393
138.577	 140.102
138.277	 140.148
131.652	 147.583
140.678	 147.700
144.532	 148.743
142.986	 149.222
149.169	 152.954
141.361	 153.337
151.918	 154.965
151.863	 157.867
157.165	 159.600
158.675	 161.387
158.894	 164.926
159.122	 166.143
160.543	 166.420
160.913	 167.038
163.840	 169.958
166.916	 170.514
168.180	 172.485
170.315	 175.889
177.998	 185.421
179.915	 186.910
187.081	 194.766
191.520	 195.519
194.694	 197.982
188.338	 200.132
195.322	 200.263
188.536	 200.362
195.034	 201.703
201.759	 204.110
216.974	 224.510
219.205	 226.097
218.637	 226.706
222.747	 229.131
232.088	 239.933
236.185	 243.070
237.691	 246.673
237.657	 247.074
240.691	 247.649
244.729	 250.444
244.426	 252.123
248.625	 253.170
249.048	 253.933
251.650	 256.107
251.434	 257.433
255.884	 258.471
254.719	 259.299
256.122	 261.451
260.505	 264.642
266.206	 272.009
267.991	 273.184
277.730	 284.441
281.290	 287.755
279.401	 287.861
286.260	 290.746
289.288	 293.180
292.154	 296.336
296.722	 303.347
299.904	 304.683
298.809	 306.107
298.470	 307.100
303.537	 307.723
304.875	 308.862
303.238	 308.974
301.571	 309.826
309.598	 313.074
310.795	 318.483
314.141	 324.202
320.940	 327.498
322.376	 329.732
324.615	 330.132
319.955	 332.211
324.226	 333.180
331.748	 336.366
333.983	 338.923
334.941	 340.482
342.387	 347.868
343.212	 349.121
344.021	 349.840
345.354	 350.700
350.790	 353.003
352.905	 356.744
355.598	 363.677
357.432	 365.597
360.032	 369.533
372.900	 380.874
375.967	 381.655
375.647	 382.620
381.616	 383.529
379.279	 384.878
375.025	 385.538
379.133	 385.670
375.417	 386.793
385.928	 387.269
385.525	 388.450
382.253	 388.503
386.084	 388.963
391.673	 400.991
398.784	 402.983
401.603	 404.045
403.213	 406.710
407.981	 414.782
412.123	 420.591
415.554	 422.461
416.199	 422.710
421.749	 423.082
419.004	 424.412
419.144	 427.477
424.635	 431.589
435.537	 443.800
436.206	 444.476
442.856	 445.711
446.498	 453.312
449.960	 456.284
451.118	 456.976
458.473	 466.359
462.882	 467.983
464.713	 469.034
465.323	 469.839
465.856	 472.181
469.640	 472.240
468.589	 474.096
470.774	 474.243
469.676	 474.821
474.910	 476.149
472.433	 476.450
476.256	 479.862
479.216	 484.635
483.794	 486.582
483.977	 488.798
480.333	 488.820
487.234	 489.772
479.685	 490.522
485.395	 493.386
489.408	 494.479
492.615	 495.182
494.680	 496.736
499.752	 505.567
500.189	 507.305
499.038	 507.454
503.418	 509.140
503.159	 509.350
505.734	 512.065
504.480	 512.065
506.057	 513.350
508.944	 513.749
518.712	 525.973
524.398	 527.771
526.032	 530.055
518.736	 533.220
529.358	 533.769
526.163	 536.105
530.167	 537.538
537.021	 538.634
537.781	 539.371
539.762	 546.200
542.231	 548.483
541.844	 549.930
552.625	 559.779
554.775	 561.247
557.251	 561.338
558.822	 563.197
554.269	 564.933
554.841	 565.809
567.526	 575.247
570.958	 577.936
572.256	 579.544
568.554	 579.782
574.576	 581.679
578.592	 583.074
582.519	 587.447
585.123	 592.334
594.911	 602.815
598.314	 605.295
598.768	 605.979
600.742	 610.358
607.676	 612.762
612.049	 617.239
613.513	 618.008
621.661	 629.362
622.224	 629.494
625.123	 630.224
628.702	 630.944
624.840	 632.979
637.657	 644.039
640.479	 645.918
635.212	 646.837
638.690	 647.598
646.624	 648.174
642.062	 649.121
644.581	 649.413
647.907	 649.798
641.269	 651.517
655.716	 662.169
655.966	 662.899
658.443	 664.020
655.306	 664.684
657.404	 666.092
