64.615	 68.694
66.019	 69.253
66.145	 69.389
66.732	 69.520
66.659	 69.748
67.425	 70.104
66.406	 70.168
67.313	 70.384
66.862	 70.399
68.356	 70.596
68.492	 70.796
67.943	 70.917
69.179	 70.924
68.522	 71.179
69.584	 71.361
69.483	 71.553
69.521	 71.632
69.962	 72.044
69.610	 72.324
70.174	 72.348
70.074	 72.719
69.740	 72.745
70.599	 72.794
71.514	 72.874
71.184	 72.989
70.879	 73.100
70.741	 73.131
71.959	 73.418
71.867	 73.504
71.986	 73.514
72.318	 73.770
73.023	 73.875
72.235	 73.974
73.293	 74.048
72.234	 74.127
73.403	 74.329
72.810	 74.401
73.445	 74.509
73.806	 74.555
74.149	 74.588
73.107	 74.634
74.583	 74.743
74.019	 74.798
75.593	 80.872
76.626	 81.641
75.560	 81.656
76.045	 81.786
76.705	 81.906
75.659	 82.008
76.828	 82.221
76.661	 82.446
77.371	 82.485
77.108	 82.550
76.827	 82.680
77.656	 82.681
77.684	 83.235
78.911	 83.269
78.368	 83.460
79.213	 83.560
80.562	 83.758
79.579	 83.888
77.761	 83.940
80.789	 84.224
80.620	 84.227
80.676	 84.382
80.792	 84.739
81.036	 84.864
81.181	 84.900
81.826	 84.999
82.455	 85.013
82.450	 85.042
82.717	 85.088
82.641	 85.640
83.124	 85.703
82.821	 86.166
83.908	 86.336
83.095	 86.363
83.898	 86.722
84.624	 86.748
85.086	 86.754
84.168	 87.189
85.967	 87.231
86.286	 87.515
86.972	 87.593
87.964	 88.777
87.460	 88.958
89.041	 89.700
89.352	 89.946
89.357	 90.244
89.469	 90.935
89.546	 91.223
89.645	 92.213
89.934	 92.565
90.312	 92.958
90.328	 93.989
90.769	 94.662
91.052	 94.798
90.655	 94.857
90.768	 95.236
90.949	 95.358
92.768	 95.633
91.831	 95.646
93.260	 95.919
92.557	 95.927
91.586	 95.983
92.872	 96.062
93.556	 96.261
93.347	 96.319
93.989	 96.473
93.982	 96.489
94.561	 96.754
95.235	 96.846
95.590	 97.074
94.338	 97.232
96.142	 97.264
95.200	 97.277
96.491	 97.329
95.922	 97.486
97.113	 97.553
96.791	 97.700
97.283	 97.762
98.200	 98.769
97.672	 99.004
98.285	 99.280
98.216	 99.492
98.628	 99.637
99.078	 99.975
99.277	 100.356
